ID,Name,Age,Nationality,Overall,Potential,Club,Preferred Foot
237705,D. Pierias,18,Australia,56,70,Melbourne City FC,Right
244361,R. Tsonev,23,Bulgaria,56,62,Lecce,Right
229770,C. Ellis,21,Republic of Ireland,56,66,Limerick FC,Right
242062,H. Finndell,18,Sweden,56,73,Djurgårdens IF,Right
228239,C. Cooper,21,England,56,59,Newport County,Right
244623,E. Maulana Vikri,17,Indonesia,56,74,Lechia Gdańsk,Left
237714,D. Ingham,19,New Zealand,56,67,Brisbane Roar,Right
240786,A. Koiki,18,England,56,63,Burnley,Left
245650,S. Farsak,20,Turkey,56,65,Medipol Başakşehir FK,Right
238995,I. Cameron,17,Scotland,56,74,Kilmarnock,Right
240275,P. Bird,19,Northern Ireland,56,71,Notts County,Right
245651,Y. Avcılar,19,Turkey,56,70,Medipol Başakşehir FK,Right
226196,Peng Rui,24,China PR,56,61,Tianjin TEDA FC,Left
241300,Yang Ke,29,China PR,56,56,Chongqing Dangdai Lifan FC SWM Team,Right
235413,R. Majecki,18,Poland,56,76,Legia Warszawa,Right
242070,S. Nakagawa,19,Japan,56,72,Kashiwa Reysol,Right
213143,R. Oates,23,England,56,61,Morecambe,Right
244119,P. Patron,20,France,56,63,Clermont Foot 63,Right
237208,P. Lewis,23,England,56,60,Cambridge United,Right
243608,R. Giles,18,England,56,76,Wolverhampton Wanderers,Left
244634,S. Sohm,17,Switzerland,56,76,FC Zürich,Right
215451,M. Wohlgemuth,23,Denmark,56,65,Vendsyssel FF,Right
244891,M. Żyro,19,Poland,56,70,Miedź Legnica,Right
237724,A. Al Arishi,23,Saudi Arabia,56,65,Al Shabab,Right
202141,Y. Mersin,23,Turkey,56,64,Crawley Town,Right
233629,S. Want,21,Scotland,56,70,Hamilton Academical FC,Right
239005,L. Grabovac,20,Austria,56,69,SKN St. Pölten,Right
241310,Liu Heng,22,China PR,56,65,Henan Jianye FC,Right
245406,S. Bojang,20,Norway,56,67,Sarpsborg 08 FF,Right
208544,L. Conlan,23,Northern Ireland,56,61,Morecambe,Left
235168,Liu Hao,22,China PR,56,65,Guizhou Hengfeng FC,Right
244640,J. Medina,20,Mexico,56,67,Querétaro,Right
245152,S. Giménez,17,Mexico,56,79,Cruz Azul,Right
241825,T. Francois,17,Australia,56,74,Fulham,Left
242594,D. Kaneko,19,Japan,56,65,Shonan Bellmare,Right
246179,D. van Kaam,18,Netherlands,56,75,FC Groningen,Right
235428,F. Fischerauer,19,Austria,56,68,FC Admira Wacker Mödling,Right
243620,A. Hellborg,19,Sweden,56,73,Kalmar FF,Right
203429,B. Daniels,24,England,56,59,Port Vale,Left
222629,Zhou Qiming,23,China PR,56,60,Tianjin TEDA FC,Right
243365,D. Miya,22,Japan,56,62,Vissel Kobe,Right
243622,M. Nottingham,29,St Kitts Nevis,56,56,Blackpool,Right
245415,A. Abdulhameed,24,Saudi Arabia,56,59,Al Hazem,Left
242088,Y. Wakizaka,23,Japan,56,60,Kawasaki Frontale,Right
244904,M. Tapias,21,Mexico,56,64,Pachuca,Right
240042,R. Correa,18,Colombia,56,70,Independiente Medellín,Right
242090,O. Solbakken,19,Norway,56,67,Ranheim Fotball,Left
243370,A. Koljic,19,Germany,56,68,SC Fortuna Köln,Left
240555,J. Bennett,22,England,56,62,Sheffield United,Right
243372,J. Nieva,19,Colombia,56,70,América de Cali,Right
245420,H. Salem,20,Saudi Arabia,56,68,Ettifaq FC,Left
236717,E. Sandberg,18,Norway,56,73,Lillestrøm SK,Right
245421,F. Abo Bakr,21,Saudi Arabia,56,67,Ettifaq FC,Left
232878,T. Tanaka,20,Japan,56,68,Kashima Antlers,Right
233390,Zuo Yiteng,23,China PR,56,65,Changchun Yatai FC,Right
241582,W. Fitzgerald,19,Republic of Ireland,56,66,Limerick FC,Right
244654,K. Osako,18,Japan,56,68,Sanfrecce Hiroshima,Right
241328,Wei Zhen,21,China PR,56,65,Shanghai SIPG FC,Right
244657,A. Hudu,18,Ghana,56,69,Hammarby IF,Right
231602,I. Pearce,19,England,56,68,Forest Green Rovers,Right
232370,R. Motegi,21,Japan,56,65,Urawa Red Diamonds,Right
246450,K. Cabral,18,France,56,70,Valenciennes FC,Right
237235,A. Majok,19,Kenya,56,69,Western Sydney Wanderers,Right
244659,R. Ito,20,Japan,56,64,Sagan Tosu,Right
237236,I. Ünal,20,Turkey,56,69,Alanyaspor,Right
242612,E. Chilufya,18,Zambia,56,75,Djurgårdens IF,Right
228533,Lee Joon Hee,24,Korea Republic,56,61,Gyeongnam FC,Right
231861,M. Stajduhar,20,United States,56,69,Orlando City SC,Right
243893,K. Fatkic,20,Slovenia,56,65,FC Thun,Left
231606,A. Jakupović,20,Austria,56,72,Empoli,Left
240310,A. Eichhorn,19,Germany,56,66,SC Fortuna Köln,Right
241593,Yang Wanshun,22,China PR,56,65,Tianjin TEDA FC,Right
243897,Philippe,18,Brazil,56,73,FC Sion,Right
242874,Yang Fan,22,China PR,56,65,Tianjin TEDA FC,Right
138427,D. Pipe,34,Wales,56,56,Newport County,Right
232635,K. Ichimi,20,Japan,56,70,Gamba Osaka,Right
233915,J. Ponticelli,19,England,56,72,Macclesfield Town,Right
242107,S. Ali Yahya,19,Saudi Arabia,56,72,Al Hazem,Right
243387,S. Brolin,17,Sweden,56,78,AIK,Right
239548,J. Pérez,18,Mexico,56,74,Club Atlas,Right
225981,A. Pearce,21,Australia,56,64,Central Coast Mariners,Right
241597,B. White,26,Australia,56,59,Brisbane Roar,Right
243646,B. Nygren,16,Sweden,56,73,IFK Göteborg,Left
241344,Yang Liyu,21,China PR,56,63,Guangzhou Evergrande Taobao FC,Right
231617,L. Davies,18,England,56,68,Cambridge United,Right
243137,F. Espinoza,20,Chile,56,67,CD Universidad de Concepción,Right
245442,Joan Luque,26,Spain,56,57,Lincoln City,Right
241859,R. Hoffmann,19,Germany,56,74,FC Bayern München,Right
234692,Z. Mills,26,England,56,59,Morecambe,Right
238789,H. Herrera,20,Chile,56,66,CD O'Higgins,Right
234950,A. Ajdarević,20,Albania,56,64,Örebro SK,Left
181702,Y. Uekusa,35,Japan,56,56,Shimizu S-Pulse,Right
233931,K. Rowles,20,Australia,56,71,Central Coast Mariners,Left
241355,T. Hamilton,19,England,56,74,Hull City,Left
245451,K. Ito,19,Japan,56,65,Shimizu S-Pulse,Left
233932,C. O'Toole,20,Australia,56,68,Brisbane Roar,Left
242636,E. Moran,21,Republic of Ireland,56,67,Bray Wanderers,Right
242893,I. Koné,19,Mali,56,70,FK Haugesund,Left
237262,K. Awuah,22,Canada,56,64,New York City FC,Left
242382,L. Ashby-Hammond,17,England,56,76,Fulham,Right
237519,N. Marfelt,23,Denmark,56,63,SønderjyskE,Left
240336,T. Chakwana,19,England,56,64,Burnley,Right
231889,D. Daly,20,Republic of Ireland,56,68,Waterford FC,Left
231122,S. Pedersen,19,Norway,56,67,Strømsgodset IF,Left
238546,M. Al Hamad,19,Saudi Arabia,56,68,Al Batin,Right
243410,O. Ünlüçifçi,21,Germany,56,66,FC Würzburger Kickers,Left
238035,A. Hoven,20,Norway,56,69,Strømsgodset IF,Right
240340,C. Zuvela,21,Australia,56,67,Sydney FC,Right
236758,O. Christensen,19,Denmark,56,67,Odense Boldklub,Right
238806,D. Breitfelder,21,Germany,56,66,VfL Sportfreunde Lotte,Right
242134,G. Vetti,19,Norway,56,66,Sarpsborg 08 FF,Right
228313,L. Robles,21,England,56,67,Grimsby Town,Right
238298,M. Miño,20,Argentina,56,70,Rosario Central,Right
244442,W. Le Pogam,25,France,56,59,Neuchâtel Xamax,Left
231387,N. Mbo,19,DR Congo,56,61,Gillingham,Right
205276,Lee Kwang Jin,26,Korea Republic,56,58,Gyeongnam FC,Right
244188,S. Abifade,18,Germany,56,77,Eintracht Braunschweig,Left
235741,C. Lokoli-Ngoy,21,Australia,56,69,Sydney FC,Right
243679,E. Bijlsma,19,Netherlands,56,67,FC Emmen,Right
219872,D. Hayes,23,Republic of Ireland,56,62,Bray Wanderers,Right
245472,M. Śliwa,17,Poland,56,75,Wisła Kraków,Right
218593,S. Moore,23,England,56,62,Milton Keynes Dons,Right
232418,Y. Takeda,31,Japan,56,56,Nagoya Grampus,Right
208355,J. Kavanagh,23,Republic of Ireland,56,62,Cork City,Right
228067,Kim Tae Ho,26,Korea Republic,56,59,Daegu FC,Right
238051,R. Vinderslev,20,Denmark,56,67,SønderjyskE,Right
239076,A. Nurudeen,19,Ghana,56,69,KAS Eupen,Right
238309,T. Damsgaard,20,Denmark,56,66,Randers FC,Right
240869,K. Henry,18,England,56,68,Yeovil Town,Right
222182,Zhu Xiaogang,30,China PR,56,56,Dalian YiFang FC,Right
240614,R. Batlokwa,20,Botswana,56,68,Southend United,Right
246246,B. Leneis,19,Germany,56,67,FC Augsburg,Right
242407,M. Blair,18,England,56,66,Burnley,Right
243175,Lee Hyun Sik,22,Korea Republic,56,64,Gangwon FC,Right
244711,J. Etou,24,France,56,62,AS Béziers,Left
222185,Cui Ming'an,23,China PR,56,63,Dalian YiFang FC,Right
240105,D. López,18,Mexico,56,66,Club Tijuana,Right
243689,P. Pierzchała,19,Poland,56,65,Korona Kielce,Right
245737,O. Al Owdah,19,Saudi Arabia,56,71,Al Fayha,Right
242154,A. Thurgate,18,Australia,56,69,Newcastle Jets,Right
244970,Y. Magnin,21,France,56,64,Clermont Foot 63,Right
245482,A. Al Enazi,21,Saudi Arabia,56,65,Al Faisaly,Right
198891,C. Clifford,26,Republic of Ireland,56,57,St. Patrick's Athletic,Right
221163,T. Hagelskjaer,23,Denmark,56,64,Vejle Boldklub,Right
239595,N. Rodes,20,Belgium,56,67,Sporting de Charleroi,Right
243947,L. Mirwa,23,South Africa,56,63,Kaizer Chiefs,Left
245739,W. Altamirano,20,Argentina,56,64,Belgrano de Córdoba,Right
242924,Ko Jae Hyun,19,Korea Republic,56,71,Daegu FC,Right
230893,O. Evans,21,Wales,56,68,Wigan Athletic,Right
222190,Lü Peng,28,China PR,56,56,Beijing Sinobo Guoan FC,Right
242415,Xu Yougang,22,China PR,56,65,Shanghai Greenland Shenhua FC,Right
222192,Sun Guowen,24,China PR,56,58,Dalian YiFang FC,Left
236529,S. Alzate,19,England,56,68,Swindon Town,Right
245233,M. Steinwender,18,Austria,56,70,SV Mattersburg,Right
223987,H. Cardwell,21,Scotland,56,63,Grimsby Town,Right
244468,M. Vantruba,20,Slovakia,56,71,SK Slavia Praha,Right
244214,H. Wilder,18,England,56,74,Mansfield Town,Left
237559,B. Delihasan,19,Turkey,56,72,Çaykur Rizespor,Right
244983,D. Puster,19,Austria,56,68,FC Admira Wacker Mödling,Right
245751,H. Tombakti,19,Saudi Arabia,56,71,Al Shabab,Right
244216,L. Gibbens,17,England,56,71,Mansfield Town,Left
208635,L. Perea,32,Colombia,56,56,La Equidad,Right
235260,A. Ogalde,21,Chile,56,64,Universidad Católica,Right
238076,M. Bersano,25,United States,56,61,San Jose Earthquakes,Right
245501,I. Olaofe,18,England,56,68,Millwall,Right
228606,D. Barnett,21,Republic of Ireland,56,65,Waterford FC,Left
240894,R. Ferguson,20,Scotland,56,69,Motherwell,Right
245247,F. Domínguez,20,Uruguay,56,65,Racing Club,Right
246271,N. Vitré,20,France,56,68,Clermont Foot 63,Right
245506,H. Al Sibyani,19,Saudi Arabia,55,64,Al Ahli,Left
231683,M. Shabow,20,Australia,55,64,Central Coast Mariners,Right
235267,A. Famewo,19,England,55,66,Grimsby Town,Left
230148,W. Tomlinson,20,England,55,65,Blackburn Rovers,Right
245508,O. Al Zayni,22,Saudi Arabia,55,62,Al Ahli,Right
240390,A. Linnér,19,Sweden,55,67,AIK,Right
245510,A. Tarmin,21,Saudi Arabia,55,67,Al Ahli,Right
240649,J. Roberts,17,Australia,55,75,Western Sydney Wanderers,Right
229130,K. Horgan,21,Republic of Ireland,55,62,Shamrock Rovers,Right
239882,J. Tibbetts,19,England,55,65,Peterborough United,Right
236811,R. Balanta,25,Colombia,55,60,América de Cali,Right
242443,D. Arias,18,Chile,55,68,Club Deportes Temuco,Right
245771,W. Huffer,19,England,55,72,Leeds United,Right
242700,Yan Zhiyu,25,China PR,55,60,Changchun Yatai FC,Left
233741,W. Hanssen,20,Norway,55,63,FK Bodø/Glimt,Right
245518,M. Al Thani,21,Saudi Arabia,55,65,Al Faisaly,Right
245519,Montes,20,Spain,55,64,Girona FC,Right
245267,N. Khalifa,22,Saudi Arabia,55,65,Al Qadisiyah,Right
234260,A. Fisher,20,England,55,63,Blackburn Rovers,Right
242452,C. Lindley,20,United States,55,69,Orlando City SC,Right
243476,M. Borgogno,19,Argentina,55,69,Vélez Sarsfield,Right
245524,H. Al Shaie,20,Saudi Arabia,55,66,Al Hazem,Right
246550,G. Haag,18,France,55,72,AS Nancy Lorraine,Right
242199,C. McVey,21,Sweden,55,63,IF Elfsborg,Right
221464,I. Ibañez,21,Chile,55,63,CD Everton de Viña del Mar,Right
244505,H. Sobol,18,Poland,55,66,Lech Poznań,Right
220190,Cristian Arco,23,Spain,55,61,Cádiz CF,Right
235806,G. Satalino,19,Italy,55,70,Sassuolo,Right
242462,A. Diaz,18,Chile,55,73,CD O'Higgins,Left
244510,M. Hauptmann,18,Germany,55,72,SG Dynamo Dresden,Right
192542,S. Kelly,28,Republic of Ireland,55,55,Limerick FC,Right
213535,K. Zobeck,28,United States,55,55,FC Dallas,Right
230943,G. McDonagh,20,Republic of Ireland,55,65,Barnsley,Right
244256,D. Bielica,19,Poland,55,69,Górnik Zabrze,Right
244768,M. Akjah,20,Saudi Arabia,55,71,Al Wehda,Right
233505,R. Sandford,19,England,55,68,Millwall,Right
241953,R. Slater,18,England,55,66,Carlisle United,Right
208930,A. Al Nassar,26,Saudi Arabia,55,55,Al Nassr,Right
235556,A. Al Shehry,22,Saudi Arabia,55,62,Al Qadisiyah,Right
241956,M. Kristensen,25,Denmark,55,59,AC Horsens,Right
193317,E. Wearen,25,Republic of Ireland,55,57,Limerick FC,Right
213542,M. Solberg,23,Denmark,55,60,Vendsyssel FF,Right
243750,Gianluca Zanette,21,Brazil,55,66,Vejle Boldklub,Right
242727,T. Bloor,18,England,55,74,Mansfield Town,Right
244776,V. Arzayus,26,Colombia,55,57,Boyacá Chicó FC,Right
238378,M. Kaastrup,17,Denmark,55,72,Aarhus GF,Left
169515,J. Sinclair,30,England,55,55,Morecambe,Right
241707,P. Gueye,19,France,55,73,Le Havre AC,Left
237869,M. Godoy,21,Chile,55,67,CD Huachipato,Right
243501,J. Łoś,17,Poland,55,76,Arka Gdynia,Right
243246,S. Gussiås,18,Norway,55,67,Molde FK,Right
244782,G. Piras,19,Italy,55,70,SK Sturm Graz,Right
226352,J. Sowerby,23,England,55,62,Carlisle United,Right
244016,Taliby,21,Spain,55,64,CD Numancia,Right
241201,P. Waring,19,Japan,55,61,Cerezo Osaka,Right
233523,A. Agouda,19,Norway,55,70,Stabæk Fotball,Right
240947,T. Mitchell,18,England,55,72,Crystal Palace,Left
223029,H. Acar,23,Turkey,55,64,Kayserispor,Right
237365,K. Ahmadi,19,Sweden,55,65,IK Sirius,Right
242229,B. Maher,17,Republic of Ireland,55,69,St. Patrick's Athletic,Right
245813,A. Al Shammari,19,Saudi Arabia,55,66,Al Shabab,Left
245814,A. Haroon,19,Saudi Arabia,55,65,Al Shabab,Right
234039,R. Edmonds-Green,19,England,55,70,Huddersfield Town,Right
234040,N. Sheron,20,England,55,69,Fleetwood Town,Right
240697,S. Baptiste,20,England,55,71,Oxford United,Right
246329,M. El Idrissy,19,France,55,70,AC Ajaccio,Right
232251,C. Goddard,21,Japan,55,69,Benevento,Left
239931,B. Leiva,20,Chile,55,65,Universidad Católica,Left
222524,R. Kamber,22,Switzerland,55,66,Grasshopper Club Zürich,Right
244796,M. Valenta,18,Czech Republic,55,70,SK Slavia Praha,Right
226109,T. Forbes,22,England,55,66,Newport County,Right
242497,K. Lara,19,Chile,55,70,Curicó Unido,Left
241988,A. Baun,22,Denmark,55,62,Hobro IK,Right
243012,B. Niezgoda,18,Poland,55,73,Jagiellonia Białystok,Right
243269,A. Doğan,16,Turkey,55,71,Kayserispor,Right
244293,A. Payne,18,England,55,71,Norwich City,Right
245061,J. López,18,Argentina,55,70,Racing Club,Right
232518,M. Matic,22,Switzerland,55,67,Grasshopper Club Zürich,Right
222279,Chang Feiya,25,China PR,55,57,Guangzhou R&F; FC,Left
240967,J. Kayode,18,Nigeria,55,70,Rotherham United,Right
242759,A. Arigoni,19,Switzerland,55,63,Grasshopper Club Zürich,Right
240968,R. McGinley,18,Northern Ireland,55,68,Rotherham United,Right
242251,T. Amos,20,Sweden,55,68,IFK Göteborg,Right
245067,Y. Taki,18,Japan,55,70,Shimizu S-Pulse,Right
242509,D. Błanik,21,Poland,55,64,Pogoń Szczecin,Right
245069,Y. Nishimura,18,Japan,55,64,Shimizu S-Pulse,Right
240462,M. Howarth,19,England,55,65,Burnley,Right
244814,S. Mann,21,Austria,55,67,TSV Hartberg,Right
242262,M. Karlsson,22,Sweden,55,62,Örebro SK,Right
242774,Y. Oki,18,Japan,55,72,Kashima Antlers,Right
225367,R. Swan,22,Republic of Ireland,55,61,Bohemian FC,Right
233815,D. Noone,21,Republic of Ireland,55,64,Bray Wanderers,Right
222297,Wang Liang,28,China PR,55,55,Dalian YiFang FC,Right
245849,M. Ross Jensen,17,Denmark,55,73,Aalborg BK,Right
234842,F. Kraft,19,Germany,55,70,VfL Bochum 1848,Right
244314,A. Bonnah,18,Sweden,55,65,IF Brommapojkarna,Right
209244,M. Barker,24,Republic of Ireland,55,58,Bohemian FC,Right
240732,O. Bayode,19,England,55,63,Burnley,Right
245341,C. Bassett,16,United States,55,77,Colorado Rapids,Right
245597,Víctor Gómez,18,Spain,55,73,RCD Espanyol,Left
240990,B. Berríos,20,Chile,55,69,Colo-Colo,Right
242782,N. Logue,22,Northern Ireland,55,63,Derry City,Left
182366,D. Dennehy,29,Republic of Ireland,55,55,Limerick FC,Left
199008,S. Harding,29,Republic of Ireland,55,55,Bray Wanderers,Right
231520,K. Sibille,19,Argentina,55,72,River Plate,Right
233824,C. Oxlade-Chamberlain,20,England,55,70,Notts County,Right
243041,J. Guttau,18,Germany,55,71,Hallescher FC,Right
138083,N. Hunt,34,England,55,55,Crewe Alexandra,Right
245603,E. Çetindere,18,Turkey,55,76,Sivasspor,Right
234084,Jang Eun Gyu,25,Korea Republic,55,57,Sangju Sangmu FC,Right
245604,F. Durmuş,19,Turkey,55,71,Sivasspor,Right
243301,R. Lopez-Espin,22,United States,55,64,Real Salt Lake,Right
225127,K. Davies,21,Wales,55,67,Notts County,Right
235624,Y. Aguila,22,Chile,55,63,Club Deportes Temuco,Left
237928,J. Romo,18,Chile,55,71,CD Palestino,Right
242537,A. Troffa,18,France,55,68,GFC Ajaccio,Right
245356,F. Darisi,21,Saudi Arabia,55,67,Al Ahli,Right
235375,A. Quintana,23,Colombia,55,63,Atlético Huila,Right
237935,K. Klaesson,17,Norway,55,70,Vålerenga Fotball,Left
238447,H. Ishikawa,19,Japan,55,64,Sagan Tosu,Right
245359,C. Moreno,20,Mexico,55,64,CD Everton de Viña del Mar,Right
233328,E. Selen,23,Turkey,55,62,Yeni Malatyaspor,Right
232818,M. Hernández,19,Argentina,55,70,Club Atlético Colón,Right
245874,A. Sevestre,19,France,55,68,US Orléans Loiret Football,Right
230771,L. Dunne,19,Republic of Ireland,55,72,Colchester United,Left
243827,L. Cass,18,England,55,74,Newcastle United,Right
235124,S. Jurado,20,Mexico,55,69,Tiburones Rojos de Veracruz,Right
232565,G. Kawanami,27,Japan,55,56,Vegalta Sendai,Right
232821,D. Araki,24,Japan,55,59,Júbilo Iwata,Right
232822,R. Uehara,21,Japan,55,66,Júbilo Iwata,Right
239222,J. Grayson,19,England,55,70,Blackburn Rovers,Left
226423,N. Gartside,20,Northern Ireland,55,67,Derry City,Right
235383,R. Piscitelli,24,Italy,55,59,Carpi,Left
244599,H. Guenouche,18,France,55,71,FC Zürich,Left
244858,N. Hahn,17,Austria,55,77,FK Austria Wien,Right
244093,E. Küc,21,Germany,55,65,FC Würzburger Kickers,Right
244861,J. Galić,18,Germany,55,72,SV Darmstadt 98,Right
230014,E. Iandolo,20,England,55,63,Swindon Town,Right
235650,B. Doherty,21,Republic of Ireland,55,68,Derry City,Left
242566,K. Yamaguchi,23,Japan,55,61,Shonan Bellmare,Right
242568,H. Ishihara,19,Japan,55,72,Shonan Bellmare,Right
242057,W. Scott,18,Australia,55,68,Perth Glory,Right
245387,H. Offia,18,Nigeria,55,66,IK Sirius,Right
243341,R. Yañez,23,Chile,55,65,CD O'Higgins,Right
243342,K. Ward,18,England,55,74,Mansfield Town,Right
245135,G. Rogers,17,England,55,70,Yeovil Town,Left
237201,K. McIntosh,24,United States,55,62,Portland Timbers,Right
238993,W. Graham,19,Scotland,55,70,Kilmarnock,Right
242321,M. Henvey,18,Scotland,55,72,Dundee FC,Right
238482,L. Gray,22,Wales,55,65,Carlisle United,Right
227219,E. Suliman,20,England,55,67,FC Emmen,Right
225940,K. Mellado,19,Chile,55,69,Deportes Iquique,Right
229268,F. Tägtström,20,Sweden,55,64,GIF Sundsvall,Right
243860,J. Kronig,18,Switzerland,55,77,BSC Young Boys,Left
242325,M. Edjouma,21,France,55,64,FC Lorient,Right
240537,L. Wackerle,22,Austria,55,61,SKN St. Pölten,Right
242585,T. Shibuya,23,Japan,55,60,Nagoya Grampus,Right
243353,B. Mumba,16,England,55,80,Sunderland,Right
210330,A. Addai,24,England,55,62,Cheltenham Town,Right
242074,R. Gómez,16,Argentina,55,76,Belgrano de Córdoba,Right
222108,A. Gilchrist,23,Scotland,55,65,Derry City,Left
243356,V. Reitstetter,20,Germany,55,68,FC Carl Zeiss Jena,Right
235421,B. Ozegovic,18,Austria,55,66,SCR Altach,Right
244637,M. Orozco,22,Mexico,55,64,Querétaro,Right
239007,S. Bakan,17,Turkey,55,70,Göztepe SK,Left
240543,M. Leverbe,21,France,55,63,Sampdoria,Right
236706,P. Almqvist,18,Sweden,55,72,IFK Norrköping,Right
243106,Wang Chu,27,China PR,55,55,Beijing Renhe FC,Right
244386,M. Prinz,18,Germany,55,71,SC Preußen Münster,Right
241573,M. García,19,Colombia,55,64,Once Caldas,Right
244645,P. Pellegrino,20,Italy,55,64,Cosenza,Left
245414,R. Al Otaibi,18,Saudi Arabia,55,72,Al Wehda,Right
230055,N. Hämäläinen,21,Finland,55,65,Queens Park Rangers,Left
240553,A. Kapp,23,United States,55,63,Minnesota United FC,Right
241577,L. Shabani,18,Albania,55,72,Malmö FF,Right
244905,B. Castrejón,21,Mexico,55,64,Pachuca,Left
244651,A. Kawai,18,Japan,55,68,Sanfrecce Hiroshima,Left
234412,A. Nadesan,23,England,55,59,Carlisle United,Right
237228,A. Rodriguez,19,Chile,55,71,Universidad de Chile,Right
244914,S. Daly-Bütz,22,Republic of Ireland,55,63,Cork City,Right
242867,A. Gudjónsson,19,Norway,55,71,Strømsgodset IF,Right
245171,H. Andersson,16,Sweden,55,70,Örebro SK,Right
246195,C. Elliot,18,New Zealand,55,72,Wellington Phoenix,Right
246451,V. Triboulet,19,France,55,71,AS Nancy Lorraine,Right
244916,A. Zaizen,19,Japan,55,66,FC Wacker Innsbruck,Right
222901,C. López,23,Colombia,55,65,Itagüí Leones FC,Right
230069,A. Kigbu,19,England,55,74,Wolfsberger AC,Left
181685,S. Tracy,29,Republic of Ireland,55,55,Limerick FC,Left
236470,C. Sepúlveda,21,Colombia,55,67,Jaguares de Córdoba,Right
240822,S. Martin,21,Scotland,55,69,Hamilton Academical FC,Right
237751,Y. Nishibe,37,Japan,55,55,Shimizu S-Pulse,Right
242872,Liu Le,29,China PR,55,55,Chongqing Dangdai Lifan FC SWM Team,Left
239801,R. Clampin,19,England,55,71,Colchester United,Left
245945,L. Hlabi,18,England,55,58,Gillingham,Right
229306,L. O'Reilly,22,England,55,63,Carlisle United,Right
232634,H. Noda,20,Japan,55,70,Gamba Osaka,Right
245435,R. Al Najjar,23,Saudi Arabia,55,62,Al Ittihad,Right
242877,Liu Yue,20,China PR,55,64,Tianjin Quanjian FC,Right
232638,A. Takagi,20,Japan,55,66,Gamba Osaka,Right
241087,P. Bahanack,20,Cameroon,55,64,Stade de Reims,Left
243136,M. Leiva,18,Chile,55,72,CD Everton de Viña del Mar,Right
244928,A. Hodžić,18,Austria,55,68,Wolfsberger AC,Right
243905,R. Mantel,17,Belgium,55,73,Sporting Lokeren,Right
242114,I. Mahnashi,18,Saudi Arabia,55,73,Ettifaq FC,Right
220611,J. Hamon,23,England,55,61,Exeter City,Right
240323,J. Earing,19,England,55,70,Bolton Wanderers,Right
242115,M. Kamissoko,25,France,55,60,FC Lorient,Right
244165,O. Nowak,20,Poland,55,64,Zagłębie Lubin,Right
244933,J. Alvarado,18,Mexico,55,74,Monterrey,Right
240838,B. Wade,17,England,55,76,Rochdale,Right
228040,Mai Jiajian,22,China PR,55,61,Guangzhou R&F; FC,Right
240330,H. Hawsawi,21,Saudi Arabia,55,66,Al Fayha,Right
245706,J. Montoya,19,Colombia,55,71,Itagüí Leones FC,Right
225740,Dong YanFeng,22,China PR,55,61,Dalian YiFang FC,Right
243916,M. Said,18,Sweden,55,76,Empoli,Left
245453,G. Arib,18,France,55,69,Valenciennes FC,Right
244430,T. Mohr,21,Germany,55,63,Holstein Kiel,Right
228049,Sun Ya,21,China PR,55,65,Tianjin TEDA FC,Right
243921,J. Łabojko,20,Poland,55,64,Śląsk Wrocław,Right
244177,D. Camara Bos,19,Netherlands,55,68,FC Emmen,Right
244689,J. Saki,27,France,55,55,AS Béziers,Left
243154,A. Benedyczak,17,Poland,55,73,Pogoń Szczecin,Right
233683,Li Chen,21,China PR,55,67,Beijing Renhe FC,Right
245460,A. Kajpust,19,Poland,55,63,Cracovia,Right
242903,J. Cano,22,United States,55,64,FC Dallas,Right
244439,M. Minder,25,Switzerland,55,61,Neuchâtel Xamax,Left
245207,A. Marie-Sainte,19,France,55,70,Livorno,Right
225498,L. Sutton,21,England,55,63,Scunthorpe United,Right
235994,D. Amos,18,England,55,69,Doncaster Rovers,Left
241882,M. Goto,24,Japan,55,61,Shonan Bellmare,Right
226014,A. Splaine,21,Scotland,55,63,Derry City,Left
238816,C. Peters,19,England,55,68,Walsall,Right
243936,R. Sulewski,24,Poland,55,61,Arka Gdynia,Right
242913,Luo Hao,23,China PR,55,61,Chongqing Dangdai Lifan FC SWM Team,Right
244198,R. Deiman,19,Netherlands,55,67,FC Emmen,Right
232679,T. Okuda,29,Japan,55,56,V-Varen Nagasaki,Right
242151,T. Jäntti,18,Finland,55,69,HJK Helsinki,Right
237802,C. Haas,25,Austria,55,58,SK Rapid Wien,Right
222187,Jin Qiang,25,China PR,55,60,Dalian YiFang FC,Right
231659,Z. Hakeem,19,England,55,68,Mansfield Town,Left
233451,Zhao Yingjie,25,China PR,55,58,Tianjin TEDA FC,Right
245484,R. Ayagwa,20,Nigeria,55,67,Lillestrøm SK,Right
245740,C. Ortiz,31,Venezuela,55,55,CD Huachipato,Right
245485,P. Samiec-Talar,16,Poland,55,73,Śląsk Wrocław,Right
241646,D. Butterworth,18,England,55,70,Blackburn Rovers,Right
240111,Y. Nuxoll,20,Germany,55,67,SV Meppen,Right
244207,A. Sow,18,Senegal,55,70,Racing Club de Lens,Right
245489,S. Svenlén,18,Sweden,55,65,IF Brommapojkarna,Right
244211,F. Botiseriu,19,Germany,55,71,1. FC Kaiserslautern,Left
223988,L. Ward,21,England,55,69,Northampton Town,Right
243188,H. Palacios,18,Colombia,55,76,Atlético Nacional,Right
246260,N. Bai,19,France,55,68,Chamois Niortais Football Club,Left
235770,H. Pickering,19,England,55,70,Crewe Alexandra,Left
